sampledate,sampletime,temp,cond,spcond,salinity,chl_rfu,chl_ugl,bga_rfu,bga_ugl,turb,fdom_rfu,fdom_qsu,do_sat,do,ph,orp,orp_raw,pressure,water_depth
2016-04-22,12:59:46,10.13,409.9,572.5,0.28,7.93,30.59,0.58,0.58,5.68,489.73,-4.42,117.9,13.24,8.53,227.7,227.7,0.756,0.532
2016-04-22,12:59:47,10.135,410.4,573.2,0.28,7.84,30.21,0.57,0.56,5.68,491.09,-4.44,117.9,13.25,8.53,227.7,227.7,0.81,0.569
2016-04-22,12:59:48,10.14,410.8,573.6,0.28,7.8,30.05,0.58,0.57,5.72,493.57,-4.47,118.2,13.28,8.53,227.7,227.7,0.857,0.603
2016-04-22,12:59:49,10.143,411.1,573.9,0.28,7.78,29.99,0.58,0.57,5.7,495.1,-4.49,118.4,13.29,8.53,227.6,227.6,0.888,0.624
2016-04-22,12:59:50,10.145,411.2,574.1,0.28,7.69,29.64,0.58,0.57,5.66,496.68,-4.51,118.5,13.31,8.53,227.6,227.6,0.912,0.641
2016-04-22,12:59:51,10.147,411.5,574.4,0.28,7.69,29.66,0.58,0.58,5.67,497.8,-4.52,118.6,13.32,8.53,227.6,227.6,0.933,0.656
2016-04-22,12:59:52,10.149,411.6,574.6,0.28,7.71,29.72,0.58,0.57,5.63,498.7,-4.53,118.7,13.33,8.53,227.5,227.5,0.954,0.671
2016-04-22,12:59:53,10.153,411.7,574.7,0.28,7.94,30.63,0.58,0.57,5.6,500.2,-4.55,118.8,13.34,8.53,227.5,227.5,0.972,0.683
2016-04-22,12:59:54,10.154,412.1,575.2,0.28,8.83,34.03,0.58,0.57,4.33,502.49,-4.58,118.9,13.36,8.53,227.5,227.5,2.226,1.565
2016-04-22,12:59:55,10.154,412.8,576.2,0.28,8.7,33.52,0.57,0.57,1.35,503.46,-4.59,119.1,13.37,8.53,227.5,227.5,2.452,1.724
2016-04-22,12:59:56,10.155,412.8,576.2,0.28,8.7,33.52,0.59,0.58,1.31,504.4,-4.6,119.2,13.38,8.52,227.4,227.4,2.56,1.8
2016-04-22,12:59:57,10.155,412.8,576.2,0.28,8.83,34.04,0.59,0.58,1.3,505.27,-4.61,119.3,13.39,8.52,227.4,227.4,2.556,1.797
2016-04-22,12:59:58,10.155,412.8,576.2,0.28,8.91,34.33,0.61,0.61,1.29,514.93,-4.72,119.4,13.4,8.52,227.4,227.4,2.555,1.797
2016-04-22,12:59:59,10.155,412.8,576.2,0.28,8.98,34.62,0.62,0.61,1.28,549.12,-5.13,119.5,13.41,8.52,227.4,227.4,2.564,1.803
2016-04-22,13:00:00,10.154,412.8,576.2,0.28,9.09,35.06,0.63,0.62,1.38,548.77,-5.12,119.6,13.42,8.52,227.4,227.4,2.565,1.804
2016-04-22,13:00:01,10.151,412.8,576.2,0.28,9.16,35.33,0.63,0.62,1.38,548.37,-5.12,119.7,13.43,8.52,227.4,227.4,2.567,1.805
2016-04-22,13:00:02,10.149,412.7,576.2,0.28,9.18,35.41,0.63,0.63,1.38,548.62,-5.12,119.7,13.44,8.52,227.4,227.4,2.57,1.807
2016-04-22,13:00:03,10.146,412.7,576.2,0.28,9.23,35.56,0.63,0.63,1.41,549.23,-5.13,119.8,13.45,8.52,227.3,227.3,2.571,1.808
2016-04-22,13:00:04,10.142,412.6,576.1,0.28,9.26,35.7,0.64,0.64,1.39,549.85,-5.14,119.8,13.46,8.52,227.3,227.3,2.569,1.806
2016-04-22,13:00:05,10.138,412.6,576.1,0.28,9.3,35.84,0.65,0.65,1.41,549.58,-5.13,119.9,13.47,8.52,227.2,227.2,2.571,1.808
2016-04-22,13:00:06,10.133,412.5,576.1,0.28,9.33,35.98,0.66,0.66,1.4,548.62,-5.12,120,13.48,8.52,227.2,227.2,2.572,1.808
2016-04-22,13:00:07,10.126,412.4,576.1,0.28,8.62,33.22,0.66,0.66,1.44,547.53,-5.11,120,13.48,8.52,227.2,227.2,2.62,1.842
2016-04-22,13:00:08,10.115,412.3,576.1,0.28,9.44,36.4,0.66,0.66,1.46,546.84,-5.1,120,13.49,8.52,227.2,227.2,2.674,1.88
2016-04-22,13:00:09,10.105,412.3,576.2,0.28,7.87,30.32,0.64,0.64,1.42,545.32,-5.08,120.1,13.49,8.52,227.2,227.2,2.694,1.894
2016-04-22,13:00:10,10.089,412.1,576.2,0.28,8.68,33.48,0.63,0.63,1.43,543.45,-5.06,120.1,13.5,8.52,227.2,227.2,3.832,2.695
2016-04-22,13:00:11,10.075,411.9,576.2,0.28,8.68,33.48,0.63,0.62,1.43,542.03,-5.05,120,13.5,8.52,227.2,227.2,3.907,2.747
2016-04-22,13:00:12,10.058,411.8,576.3,0.28,8.67,33.41,0.62,0.61,1.44,540.14,-5.02,120,13.5,8.52,227.1,227.1,3.991,2.806
2016-04-22,13:00:13,10.044,411.7,576.3,0.28,8.69,33.49,0.62,0.62,1.53,538.45,-5,120,13.5,8.52,227.1,227.1,3.991,2.806
2016-04-22,13:00:14,10.029,411.5,576.3,0.28,8.68,33.45,0.6,0.6,1.46,537.1,-4.99,119.9,13.5,8.51,227.1,227.1,3.98,2.799
2016-04-22,13:00:15,10.015,411.4,576.3,0.28,8.64,33.3,0.58,0.58,1.37,535.44,-4.97,119.9,13.5,8.51,227.1,227.1,3.979,2.798
2016-04-22,13:00:16,10,411.2,576.3,0.28,8.67,33.42,0.58,0.57,1.4,534.23,-4.95,119.8,13.5,8.51,227.1,227.1,3.979,2.798
2016-04-22,13:00:17,9.987,411.1,576.4,0.28,8.66,33.38,0.56,0.56,1.32,533.31,-4.94,119.7,13.49,8.51,227.1,227.1,3.98,2.799
2016-04-22,13:00:18,9.972,410.9,576.4,0.28,8.64,33.3,0.55,0.54,1.34,532.75,-4.93,119.7,13.49,8.51,227.1,227.1,3.983,2.801
2016-04-22,13:00:19,9.959,410.8,576.4,0.28,8.63,33.26,0.54,0.53,1.34,531.5,-4.92,119.6,13.49,8.51,227.1,227.1,3.982,2.8
2016-04-22,13:00:20,9.948,410.7,576.4,0.28,8.6,33.15,0.54,0.53,1.32,530.81,-4.91,119.5,13.48,8.51,227.1,227.1,3.977,2.796
2016-04-22,13:00:21,9.941,410.6,576.4,0.28,8.55,32.97,0.53,0.52,1.27,529,-4.89,119.4,13.47,8.51,227.1,227.1,3.976,2.796
2016-04-22,13:00:22,9.935,410.5,576.4,0.28,8.56,32.99,0.52,0.52,1.25,528.32,-4.88,119.4,13.47,8.51,227.1,227.1,3.974,2.794
2016-04-22,13:00:23,9.932,410.5,576.4,0.28,8.49,32.74,0.51,0.5,1.26,527.14,-4.87,119.3,13.46,8.51,227.1,227.1,3.975,2.795
2016-04-22,13:00:24,9.929,410.4,576.3,0.28,8.45,32.58,0.49,0.48,1.24,525.78,-4.85,119.3,13.46,8.5,227.1,227.1,3.977,2.796
2016-04-22,13:00:25,9.926,410.4,576.3,0.28,8.42,32.46,0.48,0.47,1.25,524.64,-4.84,119.2,13.45,8.5,227.1,227.1,3.993,2.807
2016-04-22,13:00:26,9.923,410.4,576.3,0.28,8.41,32.43,0.47,0.47,1.27,525.18,-4.85,119.1,13.45,8.5,227.1,227.1,4.012,2.821
2016-04-22,13:00:27,9.918,410.3,576.3,0.28,8.4,32.38,0.47,0.47,1.28,525.63,-4.85,119.1,13.44,8.5,227.1,227.1,4.098,2.882
2016-04-22,13:00:28,9.913,410.2,576.3,0.28,8.35,32.17,0.47,0.46,1.27,525.84,-4.85,119,13.44,8.5,227.2,227.2,5.291,3.72
2016-04-22,13:00:29,9.906,410.2,576.3,0.28,8.32,32.07,0.47,0.46,1.32,526.91,-4.87,119,13.43,8.5,227.2,227.2,5.357,3.767
2016-04-22,13:00:30,9.899,410.1,576.3,0.28,8.33,32.1,0.47,0.46,1.34,528.44,-4.88,118.9,13.43,8.5,227.2,227.2,5.269,3.705
2016-04-22,13:00:31,9.891,410,576.3,0.28,8.33,32.13,0.47,0.47,1.33,527.97,-4.88,118.8,13.42,8.49,227.2,227.2,5.343,3.757
2016-04-22,13:00:32,9.885,409.9,576.3,0.28,8.38,32.3,0.47,0.46,1.35,527.69,-4.87,118.8,13.42,8.49,227.2,227.2,5.336,3.752
2016-04-22,13:00:33,9.877,409.9,576.3,0.28,8.4,32.38,0.47,0.46,1.36,529.61,-4.9,118.7,13.42,8.49,227.2,227.2,5.334,3.751
2016-04-22,13:00:34,9.871,409.8,576.3,0.28,8.5,32.78,0.47,0.46,1.35,530.01,-4.9,118.7,13.41,8.49,227.2,227.2,5.332,3.749
2016-04-22,13:00:35,9.864,409.7,576.3,0.28,8.53,32.89,0.46,0.45,1.37,531.43,-4.92,118.6,13.41,8.49,227.1,227.1,5.338,3.754
2016-04-22,13:00:36,9.857,409.6,576.3,0.28,8.58,33.07,0.47,0.46,1.4,531.65,-4.92,118.6,13.41,8.49,227.1,227.1,5.338,3.753
2016-04-22,13:00:37,9.851,409.5,576.3,0.28,8.62,33.21,0.48,0.47,1.39,532.32,-4.93,118.6,13.4,8.49,227.1,227.1,5.339,3.754
2016-04-22,13:00:38,9.845,409.4,576.2,0.28,8.62,33.25,0.47,0.46,1.42,532.88,-4.94,118.5,13.4,8.49,227.1,227.1,5.341,3.755
2016-04-22,13:00:39,9.84,409.4,576.2,0.28,8.69,33.5,0.47,0.46,1.42,532.75,-4.93,118.5,13.4,8.49,227.1,227.1,5.341,3.756
2016-04-22,13:00:40,9.836,409.3,576.2,0.28,8.72,33.63,0.47,0.46,1.45,533.82,-4.95,118.5,13.4,8.49,227.1,227.1,5.34,3.755
2016-04-22,13:00:41,9.834,409.3,576.2,0.28,8.72,33.6,0.47,0.46,1.44,534.4,-4.95,118.4,13.4,8.49,227.1,227.1,5.346,3.759
2016-04-22,13:00:42,9.832,409.2,576.1,0.28,8.73,33.64,0.47,0.46,1.43,534.4,-4.95,118.4,13.39,8.49,227.1,227.1,5.358,3.767
2016-04-22,13:00:43,9.831,409.2,576.1,0.28,8.71,33.58,0.46,0.45,1.36,535.26,-4.96,118.4,13.39,8.49,227.1,227.1,5.373,3.778
2016-04-22,13:00:44,9.828,409.1,576.1,0.28,8.25,31.8,0.47,0.46,1.35,535.42,-4.97,118.4,13.39,8.49,227.1,227.1,5.41,3.804
2016-04-22,13:00:45,9.822,409.1,576.1,0.28,8.25,31.81,0.47,0.46,1.33,535.66,-4.97,118.3,13.39,8.49,227.1,227.1,5.475,3.849
2016-04-22,13:00:46,9.815,409,576,0.28,7.85,30.25,0.46,0.45,1.32,536.01,-4.97,118.3,13.38,8.49,227.1,227.1,6.766,4.757
2016-04-22,13:00:47,9.805,408.9,576,0.28,9.09,35.06,0.47,0.46,1.37,536.79,-4.98,118.2,13.38,8.49,227.1,227.1,6.712,4.72
2016-04-22,13:00:48,9.796,408.8,576,0.28,8.69,33.49,0.46,0.45,1.3,536.94,-4.98,118.2,13.38,8.48,227.1,227.1,6.76,4.753
2016-04-22,13:00:49,9.785,408.6,576,0.28,8.82,34,0.46,0.45,1.36,537.49,-4.99,118.1,13.38,8.48,227.1,227.1,6.717,4.723
2016-04-22,13:00:50,9.776,408.6,576.1,0.28,8.81,33.94,0.45,0.44,1.35,537.18,-4.99,118.1,13.37,8.48,227.1,227.1,6.733,4.734
2016-04-22,13:00:51,9.765,408.5,576.1,0.28,9.24,35.64,0.43,0.43,1.31,538.66,-5.01,118,13.37,8.48,227.1,227.1,6.743,4.741
2016-04-22,13:00:52,9.755,408.3,576.1,0.28,9.17,35.35,0.43,0.42,1.25,538.96,-5.01,118,13.37,8.48,227.1,227.1,6.74,4.739
2016-04-22,13:00:53,9.743,408.3,576.1,0.28,9.03,34.79,0.44,0.43,1.28,539.03,-5.01,117.9,13.36,8.48,227.1,227.1,6.734,4.735
2016-04-22,13:00:54,9.733,408.2,576.2,0.28,8.85,34.13,0.44,0.43,1.29,538.75,-5.01,117.8,13.36,8.48,227.1,227.1,6.739,4.739
2016-04-22,13:00:55,9.722,408.1,576.2,0.28,8.77,33.81,0.43,0.43,1.21,539.46,-5.01,117.8,13.35,8.48,227.1,227.1,6.743,4.741
2016-04-22,13:00:56,9.712,408,576.2,0.28,8.72,33.61,0.42,0.41,1.2,540.19,-5.02,117.7,13.35,8.48,227.1,227.1,6.746,4.744
2016-04-22,13:00:57,9.704,407.9,576.3,0.28,8.74,33.69,0.43,0.42,1.26,540.66,-5.03,117.6,13.35,8.48,227.1,227.1,6.751,4.747
2016-04-22,13:00:58,9.698,407.8,576.3,0.28,8.74,33.7,0.42,0.41,1.23,541.31,-5.04,117.6,13.34,8.48,227.1,227.1,6.754,4.749
2016-04-22,13:00:59,9.694,407.8,576.2,0.28,8.75,33.75,0.41,0.41,1.23,542.39,-5.05,117.6,13.34,8.48,227.1,227.1,6.755,4.75
2016-04-22,13:01:00,9.692,407.7,576.2,0.28,8.45,32.57,0.41,0.4,1.24,543.04,-5.06,117.5,13.34,8.48,227.1,227.1,6.756,4.75
2016-04-22,13:01:01,9.691,407.7,576.2,0.28,8.39,32.32,0.41,0.4,1.23,544.3,-5.07,117.5,13.34,8.48,227.1,227.1,6.755,4.75
2016-04-22,13:01:02,9.689,407.7,576.2,0.28,8.72,33.62,0.41,0.4,1.17,544.81,-5.08,117.5,13.33,8.48,227.1,227.1,6.755,4.75
2016-04-22,13:01:03,9.688,407.6,576.1,0.28,8.64,33.29,0.41,0.4,1.13,544.54,-5.07,117.5,13.33,8.48,227.1,227.1,6.753,4.748
2016-04-22,13:01:04,9.687,407.6,576.1,0.28,8.66,33.39,0.41,0.41,1.15,546.07,-5.09,117.4,13.33,8.48,227.1,227.1,6.753,4.748
2016-04-22,13:01:05,9.686,407.6,576.1,0.28,8.67,33.43,0.42,0.41,1.18,547.35,-5.11,117.4,13.33,8.48,227.1,227.1,6.754,4.749
