Year,Month,Day,Hour,Minute,Second,Depth.m,Temperature.C,Dissolved.Oxygen.mg.L,pH,Specific.Conductance.uS.cm,Barometer.kPA,Unit.ID
2015,5,19,14,3,10,10,13.8,11.6,8.56,533,99.22,Poseidon YSI Pro-Plus
2015,5,19,14,3,40,11,13.8,11.5,8.61,533,99.22,Poseidon YSI Pro-Plus
2015,5,19,14,4,9,12,13.8,11.5,8.61,534,99.22,Poseidon YSI Pro-Plus
2015,5,19,14,4,45,13,11.3,10.1,8.3,543,99.21,Poseidon YSI Pro-Plus
2015,5,19,14,5,24,14,10.2,9.7,8.15,545,99.21,Poseidon YSI Pro-Plus
2015,5,19,14,6,10,15,9.2,9.1,7.98,549,99.22,Poseidon YSI Pro-Plus
2015,5,19,14,6,44,16,8.6,8.5,7.97,550,99.22,Poseidon YSI Pro-Plus
2015,5,19,14,7,14,17,8.4,8,7.92,551,99.21,Poseidon YSI Pro-Plus
2015,5,19,14,7,54,18,8.3,7.9,7.87,552,99.21,Poseidon YSI Pro-Plus
2015,5,19,14,9,14,19,8.3,7.7,7.76,552,99.22,Poseidon YSI Pro-Plus
2015,5,19,14,11,33,20,8.4,0.5,7.02,593,99.2,Poseidon YSI Pro-Plus
2015,5,24,14,12,20,0,15.3,0.8,8.59,530,98.66,Poseidon YSI Pro-Plus
2015,5,24,14,12,48,1,15.4,0.7,8.56,529,98.66,Poseidon YSI Pro-Plus
2015,5,24,14,13,22,2,15.2,0.7,8.58,530,98.66,Poseidon YSI Pro-Plus
2015,5,24,14,14,9,3,14.1,0.8,8.48,534,98.66,Poseidon YSI Pro-Plus
2015,5,24,14,14,35,4,14,0.8,8.4,534,98.66,Poseidon YSI Pro-Plus
2015,5,24,14,15,16,5,14,1.2,8.43,534,98.67,Poseidon YSI Pro-Plus
2015,5,24,14,15,45,6,13.8,3.1,8.4,536,98.67,Poseidon YSI Pro-Plus
2015,5,24,14,16,10,7,13.7,0.8,8.37,536,98.66,Poseidon YSI Pro-Plus
2015,5,24,14,16,36,8,13.1,1.4,8.33,538,98.67,Poseidon YSI Pro-Plus
2015,5,24,14,16,58,9,12.4,1.3,8.24,542,98.67,Poseidon YSI Pro-Plus
2015,5,24,14,17,42,10,12,1.3,8.18,543,98.65,Poseidon YSI Pro-Plus
2015,5,24,14,18,21,11,11.6,3.2,8.13,544,98.65,Poseidon YSI Pro-Plus
2015,5,24,14,18,59,12,11.1,1.3,8.1,545,98.65,Poseidon YSI Pro-Plus
2015,5,24,14,19,53,13,10.7,1.8,8.06,546,98.65,Poseidon YSI Pro-Plus
2015,5,24,14,20,15,14,10.5,1.4,8.02,547,98.65,Poseidon YSI Pro-Plus
2015,5,24,14,21,7,15,10.2,1.3,7.98,548,98.65,Poseidon YSI Pro-Plus
2015,5,24,14,22,0,16,9.9,2.3,7.91,549,98.65,Poseidon YSI Pro-Plus
2015,5,24,14,22,31,17,9.6,0.7,7.92,550,98.65,Poseidon YSI Pro-Plus
2015,5,24,14,23,5,18,9.1,1,7.82,552,98.65,Poseidon YSI Pro-Plus
2015,5,24,14,23,28,19,8.9,0.9,7.78,553,98.64,Poseidon YSI Pro-Plus
2015,5,24,14,23,44,20,8.9,1.7,7.75,553,98.65,Poseidon YSI Pro-Plus
2015,5,27,14,48,2,0,18.2,0.7,8.51,522,98.54,Poseidon YSI Pro-Plus
2015,5,27,14,48,36,1,17.5,0.7,8.52,520,98.54,Poseidon YSI Pro-Plus
2015,5,27,14,49,30,2,17.2,0.8,8.54,520,98.54,Poseidon YSI Pro-Plus
2015,5,27,14,49,48,3,17.1,0.8,8.54,519,98.54,Poseidon YSI Pro-Plus
2015,5,27,14,50,12,4,16.7,0.8,8.54,523,98.54,Poseidon YSI Pro-Plus
2015,5,27,14,50,39,5,16.9,0.8,8.54,520,98.54,Poseidon YSI Pro-Plus
2015,5,27,14,51,16,6,16.6,0.8,8.55,523,98.54,Poseidon YSI Pro-Plus
2015,5,27,14,51,31,7,16.9,0.8,8.54,519,98.54,Poseidon YSI Pro-Plus
2015,5,27,14,52,0,8,16.5,0.8,8.53,522,98.55,Poseidon YSI Pro-Plus
2015,5,27,14,52,26,9,15.8,0.9,8.5,525,98.54,Poseidon YSI Pro-Plus
2015,5,27,14,52,48,10,15.3,0.9,8.46,526,98.55,Poseidon YSI Pro-Plus
2015,5,27,14,53,13,11,15.2,0.9,8.42,524,98.55,Poseidon YSI Pro-Plus
2015,5,27,14,54,17,12,13.6,1,8.29,528,98.54,Poseidon YSI Pro-Plus
2015,5,27,14,54,33,13,12.7,1.1,8.21,531,98.54,Poseidon YSI Pro-Plus
2015,5,27,14,55,4,14,12.5,1.1,8.12,528,98.54,Poseidon YSI Pro-Plus
2015,5,27,14,55,31,15,11.9,1.1,8.03,533,98.54,Poseidon YSI Pro-Plus
2015,5,27,14,56,7,16,11.4,1.2,7.95,534,98.54,Poseidon YSI Pro-Plus
2015,5,27,14,56,31,17,11.4,1.2,7.9,531,98.54,Poseidon YSI Pro-Plus
2015,5,27,14,56,51,18,10.8,1.3,7.86,537,98.54,Poseidon YSI Pro-Plus
2015,5,27,14,57,14,19,10.6,1.3,7.8,535,98.53,Poseidon YSI Pro-Plus
2015,5,27,14,57,39,20,10.3,1.3,7.76,537,98.55,Poseidon YSI Pro-Plus
2015,5,28,14,57,2,0,18.9,0.6,8.81,530,98.93,Poseidon YSI Pro-Plus
2015,5,28,14,57,24,1,19.1,0.6,8.8,527,98.92,Poseidon YSI Pro-Plus
2015,5,28,14,57,52,2,18.7,0.6,8.78,528,98.93,Poseidon YSI Pro-Plus
2015,5,28,14,58,12,3,17.9,0.7,8.77,526,98.92,Poseidon YSI Pro-Plus
2015,5,28,14,58,58,4,17.2,0.7,8.76,524,98.93,Poseidon YSI Pro-Plus
2015,5,28,14,59,36,5,17,0.7,8.77,523,98.92,Poseidon YSI Pro-Plus
2015,5,28,15,0,12,6,16.2,0.8,8.8,527,98.92,Poseidon YSI Pro-Plus
2015,5,28,15,2,13,7,16,0.8,8.92,526,98.92,Poseidon YSI Pro-Plus
2015,5,28,15,2,39,8,15.4,0.8,8.99,528,98.91,Poseidon YSI Pro-Plus
2015,5,28,15,3,8,9,15.1,0.8,9.04,531,98.91,Poseidon YSI Pro-Plus
2015,5,28,15,3,45,10,15.3,0.8,9.09,528,98.92,Poseidon YSI Pro-Plus
2015,5,28,15,4,56,11,13.6,1,9.2,533,98.92,Poseidon YSI Pro-Plus
2015,5,28,15,5,31,12,12.6,1,9.24,533,98.91,Poseidon YSI Pro-Plus
2015,5,28,15,6,11,13,12,1.1,9.3,535,98.91,Poseidon YSI Pro-Plus
2015,5,28,15,6,37,14,11.9,1.1,9.33,532,98.91,Poseidon YSI Pro-Plus
2015,5,28,15,7,15,15,11.4,1.1,9.38,535,98.91,Poseidon YSI Pro-Plus
2015,5,28,15,7,46,16,10.9,1.2,9.4,537,98.91,Poseidon YSI Pro-Plus
2015,5,28,15,8,13,17,10.2,1.2,9.41,542,98.91,Poseidon YSI Pro-Plus
2015,5,28,15,8,41,18,10,1.3,9.42,541,98.9,Poseidon YSI Pro-Plus
2015,5,28,15,9,4,19,10,1.3,9.42,541,98.91,Poseidon YSI Pro-Plus
2015,5,28,15,9,39,20,10.5,1.2,9.44,534,98.91,Poseidon YSI Pro-Plus
2015,6,19,14,25,21,0,23.2,10.54,8.95,543,98.73,Poseidon YSI Pro-Plus
2015,6,19,14,26,57,1,22.5,10.69,8.95,542,98.73,Poseidon YSI Pro-Plus
2015,6,19,14,29,51,2,22,10.64,8.93,538,98.72,Poseidon YSI Pro-Plus
2015,6,19,14,30,45,3,21.7,9.88,8.87,541,98.71,Poseidon YSI Pro-Plus
2015,6,19,14,31,47,4,21.6,9.2,8.82,543,98.7,Poseidon YSI Pro-Plus
2015,6,19,14,34,30,5,21.1,8.17,8.7,549,98.7,Poseidon YSI Pro-Plus
2015,6,19,14,36,6,6,19.2,6.72,8.54,540,98.69,Poseidon YSI Pro-Plus
2015,6,19,14,36,44,7,19.2,6.72,8.55,554,98.7,Poseidon YSI Pro-Plus
2015,6,19,14,38,25,8,18.7,6.32,8.49,551,98.7,Poseidon YSI Pro-Plus
2015,6,19,14,39,18,9,17.6,5.6,8.39,551,98.69,Poseidon YSI Pro-Plus
2015,6,19,14,39,52,10,17,5.35,8.35,560,98.69,Poseidon YSI Pro-Plus
2015,6,19,14,40,54,11,16.4,5.13,8.31,553,98.69,Poseidon YSI Pro-Plus
2015,6,19,14,41,27,12,15.7,4.91,8.28,564,98.69,Poseidon YSI Pro-Plus
2015,6,19,14,43,15,13,14.6,4.41,8.2,552,98.7,Poseidon YSI Pro-Plus
2015,6,19,14,44,10,14,13.6,3.65,8.11,551,98.69,Poseidon YSI Pro-Plus
2015,6,19,14,45,0,15,13.4,3.37,8.08,555,98.69,Poseidon YSI Pro-Plus
2015,6,19,14,48,37,16,12.5,3.08,8,584,98.68,Poseidon YSI Pro-Plus
2015,6,19,14,49,27,17,11.3,2.18,7.85,584,98.68,Poseidon YSI Pro-Plus
2015,6,19,14,50,43,18,11,1.86,7.8,569,98.67,Poseidon YSI Pro-Plus
2015,6,19,14,51,41,19,10.8,1.82,7.79,586,98.68,Poseidon YSI Pro-Plus
2015,6,19,14,53,7,20,10.6,1.54,7.77,559,98.67,Poseidon YSI Pro-Plus
2015,6,23,13,51,11,0,22.2,10.32,8.84,542,98.71,Poseidon YSI Pro-Plus
2015,6,23,13,52,2,1,22.3,10.24,8.85,542,98.72,Poseidon YSI Pro-Plus
2015,6,23,13,52,58,2,22.1,10.18,8.84,542,98.73,Poseidon YSI Pro-Plus
2015,6,23,13,53,23,3,22.1,10.33,8.84,542,98.73,Poseidon YSI Pro-Plus
2015,6,23,13,53,49,4,21.9,10.29,8.82,542,98.72,Poseidon YSI Pro-Plus
2015,6,23,13,54,38,5,21.6,10.09,8.81,542,98.73,Poseidon YSI Pro-Plus
2015,6,23,13,55,36,6,21.4,9.72,8.78,544,98.72,Poseidon YSI Pro-Plus
2015,6,23,13,56,50,7,21.3,9.4,8.75,545,98.73,Poseidon YSI Pro-Plus
2015,6,23,13,57,54,8,21.2,9.28,8.74,546,98.73,Poseidon YSI Pro-Plus
2015,6,23,13,58,25,9,21.1,9.12,8.74,546,98.73,Poseidon YSI Pro-Plus
2015,6,23,13,59,16,10,19,7.33,8.56,553,98.74,Poseidon YSI Pro-Plus
2015,6,23,14,0,22,11,16.8,5.62,8.33,559,98.75,Poseidon YSI Pro-Plus
2015,6,23,14,2,9,12,15.8,5.07,8.26,562,98.75,Poseidon YSI Pro-Plus
2015,6,23,14,2,39,13,14,4.03,8.07,564,98.75,Poseidon YSI Pro-Plus
2015,6,23,14,3,37,14,12.8,3.31,7.97,566,98.75,Poseidon YSI Pro-Plus
2015,6,23,14,4,13,15,12.2,2.76,7.93,567,98.75,Poseidon YSI Pro-Plus
2015,6,23,14,4,52,16,10.8,1.11,7.74,570,98.75,Poseidon YSI Pro-Plus
2015,6,23,14,5,24,17,10.7,0.93,7.71,570,98.74,Poseidon YSI Pro-Plus
2015,6,23,14,5,51,18,10.5,0.53,7.69,571,98.74,Poseidon YSI Pro-Plus
2015,6,23,14,6,29,19,10.3,0.05,7.66,572,98.75,Poseidon YSI Pro-Plus
2015,6,23,14,6,46,20,10,0.05,7.64,573,98.75,Poseidon YSI Pro-Plus
2015,6,25,14,5,58,0,23.1,12.91,8.92,530,98.4,Poseidon YSI Pro-Plus
2015,6,25,14,7,14,1,22.7,12.87,8.93,529,98.41,Poseidon YSI Pro-Plus
2015,6,25,14,8,15,2,22.4,11.48,8.86,534,98.4,Poseidon YSI Pro-Plus
2015,6,25,14,8,56,3,22.3,10.91,8.84,535,98.41,Poseidon YSI Pro-Plus
2015,6,25,14,9,31,4,22.2,10.8,8.83,536,98.4,Poseidon YSI Pro-Plus
2015,6,25,14,10,4,5,22,9.54,8.78,542,98.41,Poseidon YSI Pro-Plus
2015,6,25,14,10,34,6,21.2,8.57,8.72,547,98.41,Poseidon YSI Pro-Plus
2015,6,25,14,11,20,7,21,8.17,8.69,548,98.41,Poseidon YSI Pro-Plus
2015,6,25,14,11,42,8,20.8,8,8.69,548,98.4,Poseidon YSI Pro-Plus
2015,6,25,14,12,48,9,19.6,7.03,8.57,553,98.4,Poseidon YSI Pro-Plus
2015,6,25,14,14,12,10,16.9,5.58,8.33,560,98.41,Poseidon YSI Pro-Plus
2015,6,25,14,15,8,11,14.9,4.27,8.15,563,98.41,Poseidon YSI Pro-Plus
2015,6,25,14,15,40,12,13.7,3.45,8.01,565,98.4,Poseidon YSI Pro-Plus
2015,6,25,14,16,24,13,13.4,3.19,7.99,565,98.4,Poseidon YSI Pro-Plus
2015,6,25,14,17,8,14,12.9,2.45,7.9,567,98.41,Poseidon YSI Pro-Plus
2015,6,25,14,18,4,15,12.6,2.3,7.87,567,98.41,Poseidon YSI Pro-Plus
2015,6,25,14,18,48,16,11.5,2.02,7.8,568,98.4,Poseidon YSI Pro-Plus
2015,6,25,14,19,26,17,11.2,1.64,7.76,569,98.41,Poseidon YSI Pro-Plus
2015,6,25,14,19,57,18,10.9,0.81,7.72,570,98.41,Poseidon YSI Pro-Plus
2015,6,25,14,20,48,19,10.6,0.19,7.68,571,98.4,Poseidon YSI Pro-Plus
2015,6,25,14,21,18,20,10.2,0.05,7.66,573,98.4,Poseidon YSI Pro-Plus
2015,6,27,13,33,2,0,23.5,12.06,8.87,529,98.61,Poseidon YSI Pro-Plus
2015,6,27,13,34,19,1,23.4,12.1,8.88,529,98.61,Poseidon YSI Pro-Plus
2015,6,27,13,34,51,2,23,12.31,8.89,529,98.61,Poseidon YSI Pro-Plus
2015,6,27,13,35,31,3,22.5,11.49,8.86,532,98.6,Poseidon YSI Pro-Plus
2015,6,27,13,36,9,4,21.8,9.72,8.79,539,98.61,Poseidon YSI Pro-Plus
2015,6,27,13,36,35,5,21.8,9.51,8.77,540,98.61,Poseidon YSI Pro-Plus
2015,6,27,13,37,15,6,21.6,8.83,8.73,542,98.6,Poseidon YSI Pro-Plus
2015,6,27,13,38,1,7,21.1,8.19,8.68,546,98.6,Poseidon YSI Pro-Plus
2015,6,27,13,38,40,8,20.5,7.2,8.61,553,98.6,Poseidon YSI Pro-Plus
2015,6,27,13,39,22,9,17.3,4.92,8.35,560,98.6,Poseidon YSI Pro-Plus
2015,6,27,13,40,4,10,15.5,4.27,8.2,562,98.6,Poseidon YSI Pro-Plus
2015,6,27,13,41,9,11,14.4,2.97,8.03,565,98.6,Poseidon YSI Pro-Plus
2015,6,27,13,42,44,12,13.2,2.22,7.94,566,98.6,Poseidon YSI Pro-Plus
2015,6,27,13,43,55,13,12.5,1.85,7.87,567,98.6,Poseidon YSI Pro-Plus
2015,6,27,13,44,35,14,12.2,1.91,7.9,567,98.61,Poseidon YSI Pro-Plus
2015,6,27,13,45,11,15,11.9,1.59,7.82,568,98.6,Poseidon YSI Pro-Plus
2015,6,27,13,45,54,16,11.3,0.82,7.78,570,98.6,Poseidon YSI Pro-Plus
2015,6,27,13,46,43,17,10.9,0.55,7.7,571,98.6,Poseidon YSI Pro-Plus
2015,6,27,13,47,31,18,10.5,0.1,7.7,571,98.6,Poseidon YSI Pro-Plus
2015,6,27,13,47,49,19,10.3,0.05,7.65,573,98.6,Poseidon YSI Pro-Plus
2015,6,27,13,48,23,20,10,0.05,7.68,575,98.59,Poseidon YSI Pro-Plus
2015,6,29,14,22,47,0,24,11.36,8.89,533,97.8,Poseidon YSI Pro-Plus
2015,6,29,14,23,53,1,22.4,11.89,8.92,533,97.8,Poseidon YSI Pro-Plus
2015,6,29,14,24,55,2,22.2,11.17,8.88,534,97.8,Poseidon YSI Pro-Plus
2015,6,29,14,26,17,3,22.1,10.45,8.83,536,97.8,Poseidon YSI Pro-Plus
2015,6,29,14,27,44,4,22,10.34,8.82,535,97.8,Poseidon YSI Pro-Plus
2015,6,29,14,29,15,5,21.9,9.92,8.79,537,97.79,Poseidon YSI Pro-Plus
2015,6,29,14,30,47,6,21.7,8.94,8.72,540,97.8,Poseidon YSI Pro-Plus
2015,6,29,14,32,33,7,20.8,6.62,8.56,552,97.8,Poseidon YSI Pro-Plus
2015,6,29,14,33,38,8,20.2,6.1,8.5,554,97.8,Poseidon YSI Pro-Plus
2015,6,29,14,35,12,9,19.3,5.87,8.43,556,97.8,Poseidon YSI Pro-Plus
2015,6,29,14,36,13,10,18,5.15,8.32,559,97.8,Poseidon YSI Pro-Plus
2015,6,29,14,37,19,11,15.7,3.76,8.12,562,97.8,Poseidon YSI Pro-Plus
2015,6,29,14,38,56,12,14,2.65,7.97,565,97.79,Poseidon YSI Pro-Plus
2015,6,29,14,39,46,13,13.6,2.42,7.95,565,97.8,Poseidon YSI Pro-Plus
2015,6,29,14,40,47,14,12.9,2.16,7.9,566,97.78,Poseidon YSI Pro-Plus
2015,6,29,14,41,41,15,12.6,1.79,7.86,567,97.79,Poseidon YSI Pro-Plus
2015,6,29,14,42,42,16,11.9,1.23,7.8,568,97.79,Poseidon YSI Pro-Plus
2015,6,29,14,44,41,17,10.7,0.05,7.7,572,97.79,Poseidon YSI Pro-Plus
2015,6,29,14,45,17,18,10.6,0.04,7.71,572,97.79,Poseidon YSI Pro-Plus
2015,6,29,14,45,54,19,10.4,0.04,7.7,573,97.79,Poseidon YSI Pro-Plus
2015,6,29,14,46,33,20,10.2,0.03,7.7,573,97.79,Poseidon YSI Pro-Plus
2015,7,1,12,32,6,0,22.8,10.44,8.87,532,98.44,Poseidon YSI Pro-Plus
2015,7,1,12,32,35,1,22.7,10.47,8.88,532,98.44,Poseidon YSI Pro-Plus
2015,7,1,12,33,10,2,22.5,10.65,8.89,531,98.43,Poseidon YSI Pro-Plus
2015,7,1,12,34,8,3,22.1,10.36,8.88,531,98.43,Poseidon YSI Pro-Plus
2015,7,1,12,34,47,4,22.1,9.93,8.85,532,98.43,Poseidon YSI Pro-Plus
2015,7,1,12,35,31,5,22.1,9.75,8.84,532,98.42,Poseidon YSI Pro-Plus
2015,7,1,12,36,11,6,22,9.72,8.85,532,98.42,Poseidon YSI Pro-Plus
2015,7,1,12,37,1,7,21.7,8.82,8.76,536,98.42,Poseidon YSI Pro-Plus
2015,7,1,12,38,23,8,21.1,6.5,8.6,548,98.42,Poseidon YSI Pro-Plus
2015,7,1,12,39,48,9,17.7,3.88,8.27,561,98.43,Poseidon YSI Pro-Plus
2015,7,1,12,42,21,10,15.5,3.07,8.16,564,98.42,Poseidon YSI Pro-Plus
2015,7,1,12,46,57,11,14.7,2.27,7.96,565,98.42,Poseidon YSI Pro-Plus
2015,7,1,12,47,45,12,13.5,1.35,7.86,567,98.43,Poseidon YSI Pro-Plus
2015,7,1,12,48,35,13,12.5,0.29,7.76,570,98.43,Poseidon YSI Pro-Plus
2015,7,1,12,49,49,15,11.6,0.05,7.69,571,98.44,Poseidon YSI Pro-Plus
2015,7,1,12,50,37,16,11.3,0.13,7.7,570,98.45,Poseidon YSI Pro-Plus
2015,7,1,12,51,10,17,10.8,0.06,7.67,571,98.43,Poseidon YSI Pro-Plus
2015,7,1,12,51,46,18,10.7,0.04,7.7,571,98.44,Poseidon YSI Pro-Plus
2015,7,1,12,52,20,19,10.4,0.03,7.65,574,98.44,Poseidon YSI Pro-Plus
2015,7,1,12,52,50,20,10.2,0.04,7.64,576,98.43,Poseidon YSI Pro-Plus
2015,7,3,14,7,15,0,24.1,10.82,8.89,531,98.37,Poseidon YSI Pro-Plus
2015,7,3,14,8,52,1,22.5,11.4,8.92,531,98.37,Poseidon YSI Pro-Plus
2015,7,3,14,10,26,2,22.1,11.63,8.93,530,98.36,Poseidon YSI Pro-Plus
2015,7,3,14,12,14,3,21.8,11.58,8.93,530,98.37,Poseidon YSI Pro-Plus
2015,7,3,14,14,15,4,21.6,10.65,8.88,532,98.37,Poseidon YSI Pro-Plus
2015,7,3,14,15,36,5,21.5,9.86,8.83,533,98.37,Poseidon YSI Pro-Plus
2015,7,3,14,16,59,6,21.5,9.71,8.82,534,98.37,Poseidon YSI Pro-Plus
2015,7,3,14,18,28,7,21.4,8.93,8.78,537,98.37,Poseidon YSI Pro-Plus
2015,7,3,14,20,58,8,20.2,4.89,8.46,555,98.36,Poseidon YSI Pro-Plus
2015,7,3,14,22,31,9,18.4,4.41,8.34,559,98.36,Poseidon YSI Pro-Plus
2015,7,3,14,25,21,10,16.5,3.39,8.17,563,98.36,Poseidon YSI Pro-Plus
2015,7,3,14,27,35,11,15.5,2.74,8.06,564,98.35,Poseidon YSI Pro-Plus
2015,7,3,14,30,21,12,13.6,1.66,7.91,567,98.35,Poseidon YSI Pro-Plus
2015,7,3,14,32,23,13,12.7,0.65,7.83,568,98.35,Poseidon YSI Pro-Plus
2015,7,3,14,33,55,14,11.7,0.05,7.77,571,98.35,Poseidon YSI Pro-Plus
2015,7,3,14,35,32,15,11.4,0.05,7.76,571,98.35,Poseidon YSI Pro-Plus
2015,7,3,14,36,34,16,10.9,0.04,7.75,572,98.36,Poseidon YSI Pro-Plus
2015,7,3,14,37,15,17,10.5,0.05,7.77,574,98.35,Poseidon YSI Pro-Plus
2015,7,3,14,38,29,18,10.3,0.06,7.74,574,98.35,Poseidon YSI Pro-Plus
2015,7,3,14,38,51,19,10,0.04,7.68,577,98.36,Poseidon YSI Pro-Plus
2015,7,3,14,39,20,20,9.9,0.04,7.67,578,98.36,Poseidon YSI Pro-Plus
2015,7,7,13,15,2,0,22.6,8.28,8.74,523,98.69,Poseidon YSI Pro-Plus
2015,7,7,13,15,40,1,22.6,8.35,8.74,523,98.68,Poseidon YSI Pro-Plus
2015,7,7,13,16,38,2,22.6,8.35,8.74,523,98.68,Poseidon YSI Pro-Plus
2015,7,7,13,17,24,3,22.6,8.38,8.74,523,98.69,Poseidon YSI Pro-Plus
2015,7,7,13,18,6,4,22.6,8.39,8.74,523,98.69,Poseidon YSI Pro-Plus
2015,7,7,13,19,11,5,22.6,8.35,8.74,523,98.69,Poseidon YSI Pro-Plus
2015,7,7,13,20,22,6,22.6,8.27,8.73,523,98.69,Poseidon YSI Pro-Plus
2015,7,7,13,21,23,7,22.6,8.29,8.73,523,98.69,Poseidon YSI Pro-Plus
2015,7,7,13,23,38,8,22.6,8.17,8.72,523,98.7,Poseidon YSI Pro-Plus
2015,7,7,13,25,9,9,22.6,8.16,8.72,523,98.71,Poseidon YSI Pro-Plus
2015,7,7,13,27,49,10,17.4,2.6,8.03,560,98.69,Poseidon YSI Pro-Plus
2015,7,7,13,28,29,11,13,0.52,7.71,568,98.7,Poseidon YSI Pro-Plus
2015,7,7,13,28,59,12,11.5,0.13,7.62,571,98.7,Poseidon YSI Pro-Plus
2015,7,7,13,29,50,13,11.2,0.1,7.63,572,98.7,Poseidon YSI Pro-Plus
2015,7,7,13,30,30,14,11.2,0.08,7.64,572,98.7,Poseidon YSI Pro-Plus
2015,7,7,13,31,5,15,11,0.08,7.68,573,98.7,Poseidon YSI Pro-Plus
2015,7,7,13,31,36,16,10.9,0.07,7.64,573,98.69,Poseidon YSI Pro-Plus
2015,7,7,13,32,6,17,10.5,0.06,7.6,575,98.69,Poseidon YSI Pro-Plus
2015,7,7,13,32,31,18,10.4,0.07,7.59,575,98.7,Poseidon YSI Pro-Plus
2015,7,7,13,32,49,19,10.1,0.07,7.55,578,98.69,Poseidon YSI Pro-Plus
2015,7,7,13,33,9,20,10.1,0.07,7.57,579,98.69,Poseidon YSI Pro-Plus
2015,7,10,12,52,56,0,24,13.23,8.94,518,98.88,Poseidon YSI Pro-Plus
2015,7,10,12,53,31,1,23.7,13.28,8.95,517,98.89,Poseidon YSI Pro-Plus
2015,7,10,12,53,54,2,23.3,12.71,8.92,518,98.87,Poseidon YSI Pro-Plus
2015,7,10,12,54,19,3,22.9,12.46,8.89,519,98.88,Poseidon YSI Pro-Plus
2015,7,10,12,54,43,4,22.2,10.23,8.74,523,98.88,Poseidon YSI Pro-Plus
2015,7,10,12,55,5,5,22.1,9.38,8.67,523,98.88,Poseidon YSI Pro-Plus
2015,7,10,12,55,28,6,22,8.73,8.66,525,98.88,Poseidon YSI Pro-Plus
2015,7,10,12,55,46,7,21.9,8.11,8.59,528,98.87,Poseidon YSI Pro-Plus
2015,7,10,12,56,20,8,19.5,2.83,8.09,556,98.88,Poseidon YSI Pro-Plus
2015,7,10,12,56,51,9,18.5,2.37,8.04,561,98.88,Poseidon YSI Pro-Plus
2015,7,10,12,57,32,10,15.5,0.71,7.8,566,98.88,Poseidon YSI Pro-Plus
2015,7,10,12,59,36,11,14.2,0.34,7.75,567,98.87,Poseidon YSI Pro-Plus
2015,7,10,13,0,43,13,12.3,0.07,7.71,571,98.87,Poseidon YSI Pro-Plus
2015,7,10,13,1,4,14,12,0.07,7.76,571,98.87,Poseidon YSI Pro-Plus
2015,7,10,13,1,26,15,11.4,0.08,7.67,572,98.88,Poseidon YSI Pro-Plus
2015,7,10,13,1,56,16,10.9,0.09,7.63,576,98.87,Poseidon YSI Pro-Plus
2015,7,10,13,2,19,17,10.5,0.08,7.62,575,98.88,Poseidon YSI Pro-Plus
2015,7,10,13,2,53,18,10.1,0.05,7.54,580,98.87,Poseidon YSI Pro-Plus
2015,7,10,13,3,15,19,10.1,0.06,7.57,580,98.88,Poseidon YSI Pro-Plus
2015,7,10,13,3,49,20,10,0.05,7.6,582,98.87,Poseidon YSI Pro-Plus
2015,7,13,15,12,50,0,24.3,10.61,8.78,519,97.35,Poseidon YSI Pro-Plus
2015,7,13,15,13,47,1,24,10.66,8.8,518,97.35,Poseidon YSI Pro-Plus
2015,7,13,15,14,17,2,23.3,10.86,8.8,518,97.35,Poseidon YSI Pro-Plus
2015,7,13,15,15,34,3,23.1,10.75,8.78,518,97.35,Poseidon YSI Pro-Plus
2015,7,13,15,16,8,4,23,10.41,8.76,519,97.35,Poseidon YSI Pro-Plus
2015,7,13,15,16,34,5,23,10.05,8.74,519,97.34,Poseidon YSI Pro-Plus
2015,7,13,15,17,23,6,22.9,9.59,8.7,520,97.34,Poseidon YSI Pro-Plus
2015,7,13,15,17,46,7,22.9,9.18,8.68,521,97.34,Poseidon YSI Pro-Plus
2015,7,13,15,19,46,8,22.7,8.55,8.63,524,97.33,Poseidon YSI Pro-Plus
2015,7,13,15,20,42,9,20.4,4.04,8.23,546,97.34,Poseidon YSI Pro-Plus
2015,7,13,15,21,37,10,19.2,2.15,8,556,97.33,Poseidon YSI Pro-Plus
2015,7,13,15,22,56,11,15.3,0.27,7.73,570,97.33,Poseidon YSI Pro-Plus
2015,7,13,15,23,24,12,13.1,0.25,7.66,570,97.33,Poseidon YSI Pro-Plus
2015,7,13,15,23,49,13,12.7,0.31,7.62,571,97.34,Poseidon YSI Pro-Plus
2015,7,13,15,24,12,14,12.3,0.21,7.62,572,97.33,Poseidon YSI Pro-Plus
2015,7,13,15,24,28,15,12.1,0.19,7.59,573,97.34,Poseidon YSI Pro-Plus
2015,7,13,15,25,5,16,12,0.23,7.61,574,97.33,Poseidon YSI Pro-Plus
2015,7,13,15,25,33,17,10.8,0.09,7.55,579,97.35,Poseidon YSI Pro-Plus
2015,7,13,15,25,53,18,10.5,0.07,7.53,580,97.34,Poseidon YSI Pro-Plus
2015,7,13,15,26,31,20,10.4,0.07,7.5,581,97.33,Poseidon YSI Pro-Plus
2015,7,15,14,28,44,0,25.4,9.81,8.81,520,98.65,Poseidon YSI Pro-Plus
2015,7,15,14,29,47,1,24.9,10.59,8.86,517,98.65,Poseidon YSI Pro-Plus
2015,7,15,14,30,20,2,23.6,11.27,8.9,514,98.65,Poseidon YSI Pro-Plus
2015,7,15,14,31,8,3,23.4,9.53,8.81,516,98.66,Poseidon YSI Pro-Plus
